# This is a Revit shared parameter file.
# Do not edit manually.
# This file is generated from the NLRS documentation on 08-02-2024. All current Shared Parameters have been included.
*META	VERSION	MINVERSION
PARAM	eca5b7ca-9582-42d0-8198-c3a2f7ee6fb8	NLRS_P_c08_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	acb61923-d95d-486b-bf9d-506c23bd989f	NLRS_P_c09_aansluitmethode	TEXT		13	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	1ea3c4f1-908b-4409-8be4-f1c0954b8c3f	NLRS_P_c09_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
PARAM	e4acd6fa-e8a2-45c7-bccf-3e8cc7e3f0d3	NLRS_P_c09_belastingswaarde_eenheid	TEXT		13	1	Deze parameter is aanvullend op de parameter 'belastingswaarde' en geeft aan in welke eenheden de belastingswaarde is uitgedrukt.	1
PARAM	6da5df6e-ab24-4202-b09d-414cb0d70828	NLRS_P_c09_belastingswaarde_omschrijving	TEXT		13	1	Formule die de parameter belastingswaarde_eenheid omzet in een leesbare tekst. Mogelijke waarden zijn voor de NLRS 0 'C - constant'; 1 'TE - tapeenheden'; 2 'SE - spoeleenheden'. Een waarde kleiner dan 0 wordt omgezet naar 'C - constant' een waarde groter dan 2 naar 'SE - spoeleenheden'	1
PARAM	78d6f915-d27a-49f7-89be-517addb61cfb	NLRS_P_c09_diameter	LENGTH		7	1	Diameter connector	1
PARAM	26d86fcd-9a15-49af-bbb2-8c6c9b52cda2	NLRS_P_c09_druk_statisch	PIPING_PRESSURE		86	1	De statische druk die heerst ter hoogte van de connector uitgedrukt in Pa. Hydrostatische druk in het geval van water. BEREKENDE WAARDE.	1
PARAM	21487444-78fc-4836-8a0b-d932d04a51cd	NLRS_P_c09_druktrap	TEXT		13	1	Druktrap van de connector. Mappen met ETIM feature 'Druktrap flens' EF020149	1
PARAM	f3767c94-9bcf-409f-b2a1-16111ef698d9	NLRS_P_c09_drukverlies_statisch	PIPING_PRESSURE		86	1	Statisch drukverlies connector	1
PARAM	00394d88-9527-4608-81ff-e59dd7ce222b	NLRS_P_c09_hellingsaanpassingen	YESNO		16	1	Geeft aan dat er onder een helling op de connectot kan worden aangesloten	1
PARAM	4460da74-3bf4-4dc1-9fb9-615b51ced10f	NLRS_P_c09_hoek	ANGLE		1	1	Hoek connector(is een te koppelen parameter in een Pipe connector. Angle bij Pipe Fittings)	1
PARAM	a78b3ddc-514b-46e0-af6d-1597cb876889	NLRS_P_c09_inhoud	VOLUME		15	1	De totale inhoud van het leidingenstelsel in de component dat is aangesloten op deze connector, uitgedrukt in m³. Bij een naverwarmingsbatterij zal op beide connector de volledige waterinhoud vermeld worden!	1
PARAM	141be6f1-76bf-4beb-a467-04ed9ce913f4	NLRS_P_c09_normdebiet	PIPING_FLOW		79	1	Normdebiet bij atmosferische omstandigheden in persluchtsystemen.	1
PARAM	12b21117-a8a1-4c66-b492-77e293b4a62f	NLRS_P_c09_omschrijving	TEXT		13	1	Omschrijving connector	1
PARAM	dea745aa-dc9b-4b5f-8677-f0686d9a3b47	NLRS_P_c09_opvoerhoogte	PIPING_PRESSURE		86	1	Opvoerhoogte connector	1
PARAM	a5b4930b-1cd4-4b18-9ef3-bb760d2c74d6	NLRS_P_c09_radius	LENGTH		7	1	Radius connector	1
PARAM	031c352e-734d-4049-9ab7-d991902abbd1	NLRS_P_c09_temperatuur	PIPING_TEMPERATURE		89	1	Temperatuur medium dat door connector stroomt	1
PARAM	45716c6f-67c8-4674-8366-578e1bcfcc8c	NLRS_P_c09_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	6ec0020e-d4ba-488b-98e7-7336abb503c9	NLRS_P_c10_aansluitmethode	TEXT		13	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	cabc6054-824a-4e68-b39c-4a91876f4bf0	NLRS_P_c10_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
PARAM	8991cb2c-4e06-4c9c-8bf9-a4403dd18507	NLRS_P_c10_belastingswaarde_eenheid	TEXT		13	1	Deze parameter is aanvullend op de parameter 'belastingswaarde' en geeft aan in welke eenheden de belastingswaarde is uitgedrukt.	1
PARAM	70cf8f18-8c10-4708-ae69-470f0cee74b9	NLRS_P_c10_belastingswaarde_omschrijving	TEXT		13	1	Formule die de parameter belastingswaarde_eenheid omzet in een leesbare tekst. Mogelijke waarden zijn voor de NLRS 0 'C - constant'; 1 'TE - tapeenheden'; 2 'SE - spoeleenheden'. Een waarde kleiner dan 0 wordt omgezet naar 'C - constant' een waarde groter dan 2 naar 'SE - spoeleenheden'	1
PARAM	f17f285e-2099-41bd-9742-013e7fdf312d	NLRS_P_c10_diameter	LENGTH		7	1	Diameter connector	1
PARAM	5b8d6ac4-0bdb-4a1c-bfb5-c089d6b56688	NLRS_P_c10_druk_statisch	PIPING_PRESSURE		86	1	De statische druk die heerst ter hoogte van de connector uitgedrukt in Pa. Hydrostatische druk in het geval van water. BEREKENDE WAARDE.	1
PARAM	dfa2f5db-0fa3-4a13-aba0-2d3eb1963e4e	NLRS_P_c10_druktrap	TEXT		13	1	Druktrap van de connector. Mappen met ETIM feature 'Druktrap flens' EF020149	1
PARAM	f3f77889-00bb-4019-99cd-898593f42bc1	NLRS_P_c10_drukverlies_statisch	PIPING_PRESSURE		86	1	Statisch drukverlies connector	1
PARAM	1c30cb24-145b-43a4-a6fb-1018b938b9a7	NLRS_P_c10_hellingsaanpassingen	YESNO		16	1	Geeft aan dat er onder een helling op de connectot kan worden aangesloten	1
PARAM	9505f381-b264-484e-bc35-423162aaa2b6	NLRS_P_c10_hoek	ANGLE		1	1	Hoek connector(is een te koppelen parameter in een Pipe connector. Angle bij Pipe Fittings)	1
PARAM	1e1eb95f-8893-4cbe-a899-ca5019fee915	NLRS_P_c10_inhoud	VOLUME		15	1	De totale inhoud van het leidingenstelsel in de component dat is aangesloten op deze connector, uitgedrukt in m³. Bij een naverwarmingsbatterij zal op beide connector de volledige waterinhoud vermeld worden!	1
PARAM	30fed3ac-f87e-4f10-ad88-1992f066ba4d	NLRS_P_c10_normdebiet	PIPING_FLOW		79	1	Normdebiet bij atmosferische omstandigheden in persluchtsystemen.	1
PARAM	290faf37-5d3b-4fa2-b7c3-c7b4294ef4a4	NLRS_P_c10_omschrijving	TEXT		13	1	Omschrijving connector	1
PARAM	ac2fe700-45cb-4793-80ad-04b5d4ba4b51	NLRS_P_c10_opvoerhoogte	PIPING_PRESSURE		86	1	Opvoerhoogte connector	1
PARAM	94dd35a0-8b34-4844-a6cc-42fc171d7a85	NLRS_P_c10_radius	LENGTH		7	1	Radius connector	1
PARAM	1a23be9a-d365-4062-a7b7-41faaf940e69	NLRS_P_c10_temperatuur	PIPING_TEMPERATURE		89	1	Temperatuur medium dat door connector stroomt	1
PARAM	3056f80a-e91d-4712-898e-b158fbbb80f7	NLRS_P_c10_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	2cb93cae-d707-433c-bd7d-e5d443561813	NLRS_P_c11_aansluitmethode	TEXT		13	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	2a9346f3-f3a8-4d4c-ae6b-fbe56e3a30dd	NLRS_P_c11_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
PARAM	83a294f9-b51c-4c74-b52b-99eb0b8f829f	NLRS_P_c11_belastingswaarde_eenheid	TEXT		13	1	Deze parameter is aanvullend op de parameter 'belastingswaarde' en geeft aan in welke eenheden de belastingswaarde is uitgedrukt.	1
PARAM	8547d7ad-2ca0-4d4c-9cf2-f0aa05085983	NLRS_P_c11_belastingswaarde_omschrijving	TEXT		13	1	Formule die de parameter belastingswaarde_eenheid omzet in een leesbare tekst. Mogelijke waarden zijn voor de NLRS 0 'C - constant'; 1 'TE - tapeenheden'; 2 'SE - spoeleenheden'. Een waarde kleiner dan 0 wordt omgezet naar 'C - constant' een waarde groter dan 2 naar 'SE - spoeleenheden'	1
PARAM	25e57b0d-b5b7-4653-b826-a3a969e107e3	NLRS_P_c11_diameter	LENGTH		7	1	Diameter connector	1
PARAM	694bf8b4-8ec7-4607-bf85-5296a4addd5a	NLRS_P_c11_druk_statisch	PIPING_PRESSURE		86	1	De statische druk die heerst ter hoogte van de connector uitgedrukt in Pa. Hydrostatische druk in het geval van water. BEREKENDE WAARDE.	1
PARAM	940d51e8-e0f0-477b-ae6a-c290029b062f	NLRS_P_c11_druktrap	TEXT		13	1	Druktrap van de connector. Mappen met ETIM feature 'Druktrap flens' EF020149	1
PARAM	c9618685-7de5-4426-aa71-46d74b992475	NLRS_P_c11_drukverlies_statisch	PIPING_PRESSURE		86	1	Statisch drukverlies connector	1
PARAM	d0515b1d-6d79-41f3-9892-9456f826c84b	NLRS_P_c11_hellingsaanpassingen	YESNO		16	1	Geeft aan dat er onder een helling op de connectot kan worden aangesloten	1
PARAM	7fbd2c72-749d-4615-940a-97185744648a	NLRS_P_c11_hoek	ANGLE		1	1	Hoek connector(is een te koppelen parameter in een Pipe connector. Angle bij Pipe Fittings)	1
PARAM	eaff5524-3dc9-424c-bd5a-faf4f9675db6	NLRS_P_c11_inhoud	VOLUME		15	1	De totale inhoud van het leidingenstelsel in de component dat is aangesloten op deze connector, uitgedrukt in m³. Bij een naverwarmingsbatterij zal op beide connector de volledige waterinhoud vermeld worden!	1
PARAM	3d7cd4db-346c-4306-b41c-441de0bf8397	NLRS_P_c11_normdebiet	PIPING_FLOW		79	1	Normdebiet bij atmosferische omstandigheden in persluchtsystemen.	1
PARAM	be3dfcee-370c-490e-81c9-1513c1dc04cc	NLRS_P_c11_omschrijving	TEXT		13	1	Omschrijving connector	1
PARAM	18cd09ea-1bbb-40cf-97f7-734fdcc77032	NLRS_P_c11_opvoerhoogte	PIPING_PRESSURE		86	1	Opvoerhoogte connector	1
PARAM	62a4ca27-3e2c-4043-b643-b6e53df3375d	NLRS_P_c11_radius	LENGTH		7	1	Radius connector	1
PARAM	36b42947-de3c-438d-9584-6f6fb2d925d9	NLRS_P_c11_temperatuur	PIPING_TEMPERATURE		89	1	Temperatuur medium dat door connector stroomt	1
PARAM	f172d2cd-70d7-4673-8b5d-ed40894c0e64	NLRS_P_c11_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	1b7bed05-7f4d-46e9-a459-e779c867366c	NLRS_P_c12_aansluitmethode	TEXT		13	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	fd070246-6bd9-41a2-87d2-bafdcf0c43d6	NLRS_P_c12_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
PARAM	7df42a15-78f0-4319-baf9-57cf6a9c8423	NLRS_P_c12_belastingswaarde_eenheid	TEXT		13	1	Deze parameter is aanvullend op de parameter 'belastingswaarde' en geeft aan in welke eenheden de belastingswaarde is uitgedrukt.	1
PARAM	5183dc19-4900-476f-bfd5-6bd16264301d	NLRS_P_c12_belastingswaarde_omschrijving	TEXT		13	1	Formule die de parameter belastingswaarde_eenheid omzet in een leesbare tekst. Mogelijke waarden zijn voor de NLRS 0 'C - constant'; 1 'TE - tapeenheden'; 2 'SE - spoeleenheden'. Een waarde kleiner dan 0 wordt omgezet naar 'C - constant' een waarde groter dan 2 naar 'SE - spoeleenheden'	1
PARAM	018aa791-8229-4dde-974d-b1a435ae2c46	NLRS_P_c12_diameter	LENGTH		7	1	Diameter connector	1
PARAM	cb38e2be-d5f7-4f30-9dcf-26dc5a9efb4d	NLRS_P_c12_druk_statisch	PIPING_PRESSURE		86	1	De statische druk die heerst ter hoogte van de connector uitgedrukt in Pa. Hydrostatische druk in het geval van water. BEREKENDE WAARDE.	1
PARAM	453d3f39-0021-43e8-bbe8-b6b2c6c350d6	NLRS_P_c12_druktrap	TEXT		13	1	Druktrap van de connector. Mappen met ETIM feature 'Druktrap flens' EF020149	1
PARAM	91aea8f2-7252-44be-8874-ac4188bee3e0	NLRS_P_c12_drukverlies_statisch	PIPING_PRESSURE		86	1	Statisch drukverlies connector	1
PARAM	ee6a6d66-57be-48bc-b9fb-7d2181e9c896	NLRS_P_c12_hellingsaanpassingen	YESNO		16	1	Geeft aan dat er onder een helling op de connectot kan worden aangesloten	1
PARAM	64315001-9978-4154-8fad-ffc7478cc0b0	NLRS_P_c12_hoek	ANGLE		1	1	Hoek connector(is een te koppelen parameter in een Pipe connector. Angle bij Pipe Fittings)	1
PARAM	8bef0afd-b724-474c-bb69-a99ba11f7dd2	NLRS_P_c12_inhoud	VOLUME		15	1	De totale inhoud van het leidingenstelsel in de component dat is aangesloten op deze connector, uitgedrukt in m³. Bij een naverwarmingsbatterij zal op beide connector de volledige waterinhoud vermeld worden!	1
PARAM	dc499895-278b-4fd4-8c88-00c7f4b2b569	NLRS_P_c12_normdebiet	PIPING_FLOW		79	1	Normdebiet bij atmosferische omstandigheden in persluchtsystemen.	1
PARAM	f57b2709-a27e-475e-9653-d53fb6ecce09	NLRS_P_c12_omschrijving	TEXT		13	1	Omschrijving connector	1
PARAM	f2ce87b5-9d0c-4d0e-8672-335bc1d28eb5	NLRS_P_c12_opvoerhoogte	PIPING_PRESSURE		86	1	Opvoerhoogte connector	1
PARAM	f43382c0-28df-424f-9f44-9fb4d750ef2b	NLRS_P_c12_radius	LENGTH		7	1	Radius connector	1
PARAM	a6d45bdb-13dd-4af4-94ab-9dcebe12431a	NLRS_P_c12_temperatuur	PIPING_TEMPERATURE		89	1	Temperatuur medium dat door connector stroomt	1
PARAM	8232e231-22bf-4f79-b9f6-57ecf2ace805	NLRS_P_c12_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	ab9d9956-a969-4f80-accf-cff7a80fcea3	NLRS_P_c13_aansluitmethode	TEXT		13	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	ade1b13c-211f-4a62-9e1c-3e8d2f1bad9d	NLRS_P_c13_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
PARAM	8be3a912-db6c-47ba-9efd-f86abdf28c83	NLRS_P_c13_belastingswaarde_eenheid	TEXT		13	1	Deze parameter is aanvullend op de parameter 'belastingswaarde' en geeft aan in welke eenheden de belastingswaarde is uitgedrukt.	1
PARAM	94658006-6341-43f5-a7d6-afd33654b43f	NLRS_P_c13_belastingswaarde_omschrijving	TEXT		13	1	Formule die de parameter belastingswaarde_eenheid omzet in een leesbare tekst. Mogelijke waarden zijn voor de NLRS 0 'C - constant'; 1 'TE - tapeenheden'; 2 'SE - spoeleenheden'. Een waarde kleiner dan 0 wordt omgezet naar 'C - constant' een waarde groter dan 2 naar 'SE - spoeleenheden'	1
PARAM	ae2e9a5e-5a88-4316-9c2d-94f5f5d79b4d	NLRS_P_c13_diameter	LENGTH		7	1	Diameter connector	1
PARAM	dd462c8c-a967-40bf-b1bb-e63213906db0	NLRS_P_c13_druk_statisch	PIPING_PRESSURE		86	1	De statische druk die heerst ter hoogte van de connector uitgedrukt in Pa. Hydrostatische druk in het geval van water. BEREKENDE WAARDE.	1
PARAM	520534d6-5c8b-487e-812f-776227c7751b	NLRS_P_c13_druktrap	TEXT		13	1	Druktrap van de connector. Mappen met ETIM feature 'Druktrap flens' EF020149	1
PARAM	bc237507-79f2-485f-8c18-3c294c2843ce	NLRS_P_c13_drukverlies_statisch	PIPING_PRESSURE		86	1	Statisch drukverlies connector	1
PARAM	23b7aca8-b987-44b9-b121-cba13aad5ea5	NLRS_P_c13_hellingsaanpassingen	YESNO		16	1	Geeft aan dat er onder een helling op de connectot kan worden aangesloten	1
PARAM	c9095d76-b0cf-453b-a126-64f3b7f12065	NLRS_P_c13_hoek	ANGLE		1	1	Hoek connector(is een te koppelen parameter in een Pipe connector. Angle bij Pipe Fittings)	1
PARAM	f03bb833-4ce6-42eb-9738-41fb16eae6c7	NLRS_P_c13_inhoud	VOLUME		15	1	De totale inhoud van het leidingenstelsel in de component dat is aangesloten op deze connector, uitgedrukt in m³. Bij een naverwarmingsbatterij zal op beide connector de volledige waterinhoud vermeld worden!	1
PARAM	bd6dd5c4-7a7d-4b01-bb4a-c58465461698	NLRS_P_c13_normdebiet	PIPING_FLOW		79	1	Normdebiet bij atmosferische omstandigheden in persluchtsystemen.	1
PARAM	f451003f-fad1-4524-b97a-2cc53c2d2259	NLRS_P_c13_omschrijving	TEXT		13	1	Omschrijving connector	1
PARAM	cc0dd189-6e86-4ac4-9842-ef6f24abae60	NLRS_P_c13_opvoerhoogte	PIPING_PRESSURE		86	1	Opvoerhoogte connector	1
PARAM	363755dc-00e4-432e-9cd7-61f02c649f32	NLRS_P_c13_radius	LENGTH		7	1	Radius connector	1
PARAM	1df64691-9069-4179-90de-c28580ce137f	NLRS_P_c13_temperatuur	PIPING_TEMPERATURE		89	1	Temperatuur medium dat door connector stroomt	1
PARAM	f5d895f0-4d59-4a4a-9ab9-5763a632d2c1	NLRS_P_c13_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	265e820b-cb86-4c62-b2a8-43efb06bedf7	NLRS_P_c14_aansluitmethode	TEXT		13	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	bcb5b6e5-56d7-490f-ab40-79c8300b5069	NLRS_P_c14_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
PARAM	d1b2ef37-3584-44f5-9151-3332898135fb	NLRS_P_c14_belastingswaarde_eenheid	TEXT		13	1	Deze parameter is aanvullend op de parameter 'belastingswaarde' en geeft aan in welke eenheden de belastingswaarde is uitgedrukt.	1
PARAM	a7bb754d-abae-41c3-a7b3-436725aac2fc	NLRS_P_c14_belastingswaarde_omschrijving	TEXT		13	1	Formule die de parameter belastingswaarde_eenheid omzet in een leesbare tekst. Mogelijke waarden zijn voor de NLRS 0 'C - constant'; 1 'TE - tapeenheden'; 2 'SE - spoeleenheden'. Een waarde kleiner dan 0 wordt omgezet naar 'C - constant' een waarde groter dan 2 naar 'SE - spoeleenheden'	1
PARAM	526c0c69-1e70-448d-8fbf-0720940bd614	NLRS_P_c14_diameter	LENGTH		7	1	Diameter connector	1
PARAM	da164489-7396-4693-9cd3-144be9da13e6	NLRS_P_c14_druk_statisch	PIPING_PRESSURE		86	1	De statische druk die heerst ter hoogte van de connector uitgedrukt in Pa. Hydrostatische druk in het geval van water. BEREKENDE WAARDE.	1
PARAM	3748ce11-3e53-436d-9a74-4165af597298	NLRS_P_c14_druktrap	TEXT		13	1	Druktrap van de connector. Mappen met ETIM feature 'Druktrap flens' EF020149	1
PARAM	7d64e9a1-79a5-4935-9862-363794bae02f	NLRS_P_c14_drukverlies_statisch	PIPING_PRESSURE		86	1	Statisch drukverlies connector	1
PARAM	8084f237-d688-4a2d-b3af-0ff4882cb268	NLRS_P_c14_hellingsaanpassingen	YESNO		16	1	Geeft aan dat er onder een helling op de connectot kan worden aangesloten	1
PARAM	428ddb9b-f3a6-43b0-9e48-36cd3087fc89	NLRS_P_c14_hoek	ANGLE		1	1	Hoek connector(is een te koppelen parameter in een Pipe connector. Angle bij Pipe Fittings)	1
PARAM	89203bcb-6116-4eed-bb39-47db85cd097f	NLRS_P_c14_inhoud	VOLUME		15	1	De totale inhoud van het leidingenstelsel in de component dat is aangesloten op deze connector, uitgedrukt in m³. Bij een naverwarmingsbatterij zal op beide connector de volledige waterinhoud vermeld worden!	1
PARAM	d2f0d35a-e390-4baf-a4ad-fc18cf88a5ca	NLRS_P_c14_normdebiet	PIPING_FLOW		79	1	Normdebiet bij atmosferische omstandigheden in persluchtsystemen.	1
PARAM	33871af1-2691-427b-a2d9-5f256f9622cc	NLRS_P_c14_omschrijving	TEXT		13	1	Omschrijving connector	1
PARAM	1b3f157e-3ec3-494e-9292-dd319ecb711c	NLRS_P_c14_opvoerhoogte	PIPING_PRESSURE		86	1	Opvoerhoogte connector	1
PARAM	6cd737ad-946e-46bf-bfb8-910806d5a9b3	NLRS_P_c14_radius	LENGTH		7	1	Radius connector	1
PARAM	e04b0c69-9b53-450f-b6d8-7715072c5695	NLRS_P_c14_temperatuur	PIPING_TEMPERATURE		89	1	Temperatuur medium dat door connector stroomt	1
PARAM	dea8b0f0-a59e-4946-a21e-aeb3eeeaf1bb	NLRS_P_c14_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	f5158128-0057-4f99-8197-dfc1098a1341	NLRS_P_c15_aansluitmethode	TEXT		13	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	2e1f5626-a625-43f0-823d-7ec78d04d7ec	NLRS_P_c15_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
PARAM	66f6d9b0-4036-4da3-b0dd-785795ef578e	NLRS_P_c15_belastingswaarde_eenheid	TEXT		13	1	Deze parameter is aanvullend op de parameter 'belastingswaarde' en geeft aan in welke eenheden de belastingswaarde is uitgedrukt.	1
PARAM	658548a9-1e35-401c-ae4f-7ce51eacba0d	NLRS_P_c15_belastingswaarde_omschrijving	TEXT		13	1	Formule die de parameter belastingswaarde_eenheid omzet in een leesbare tekst. Mogelijke waarden zijn voor de NLRS 0 'C - constant'; 1 'TE - tapeenheden'; 2 'SE - spoeleenheden'. Een waarde kleiner dan 0 wordt omgezet naar 'C - constant' een waarde groter dan 2 naar 'SE - spoeleenheden'	1
PARAM	bad80bbf-cbfb-44ba-aef4-9862aebef42d	NLRS_P_c15_diameter	LENGTH		7	1	Diameter connector	1
PARAM	190c5a21-62c8-4e86-98e4-f7f2933a5f0f	NLRS_P_c15_druk_statisch	PIPING_PRESSURE		86	1	De statische druk die heerst ter hoogte van de connector uitgedrukt in Pa. Hydrostatische druk in het geval van water. BEREKENDE WAARDE.	1
PARAM	ada4895f-f390-4b05-9538-b930f77cca1d	NLRS_P_c15_druktrap	TEXT		13	1	Druktrap van de connector. Mappen met ETIM feature 'Druktrap flens' EF020149	1
PARAM	df4cffad-280f-4c27-a815-8a99aa53712f	NLRS_P_c15_drukverlies_statisch	PIPING_PRESSURE		86	1	Statisch drukverlies connector	1
PARAM	277e2750-cd7a-485c-8107-530a000b7d99	NLRS_P_c15_hellingsaanpassingen	YESNO		16	1	Geeft aan dat er onder een helling op de connectot kan worden aangesloten	1
PARAM	45ff5059-5179-44f9-b5a6-0f09e5fcbc77	NLRS_P_c15_hoek	ANGLE		1	1	Hoek connector(is een te koppelen parameter in een Pipe connector. Angle bij Pipe Fittings)	1
PARAM	2012df7d-1a79-48bf-a8fe-54e150262730	NLRS_P_c15_inhoud	VOLUME		15	1	De totale inhoud van het leidingenstelsel in de component dat is aangesloten op deze connector, uitgedrukt in m³. Bij een naverwarmingsbatterij zal op beide connector de volledige waterinhoud vermeld worden!	1
PARAM	ba55daec-e50c-4bbf-aae2-c0912f665632	NLRS_P_c15_normdebiet	PIPING_FLOW		79	1	Normdebiet bij atmosferische omstandigheden in persluchtsystemen.	1
PARAM	30769d59-6e2f-4297-b462-111867f66869	NLRS_P_c15_omschrijving	TEXT		13	1	Omschrijving connector	1
PARAM	38c7ee91-33e0-4d34-a00d-dae4aaec64ca	NLRS_P_c15_opvoerhoogte	PIPING_PRESSURE		86	1	Opvoerhoogte connector	1
PARAM	28b59108-9310-4415-9132-c9d44e58f140	NLRS_P_c15_radius	LENGTH		7	1	Radius connector	1
PARAM	73bbac62-8381-43ee-9262-1c36c3e79ac9	NLRS_P_c15_temperatuur	PIPING_TEMPERATURE		89	1	Temperatuur medium dat door connector stroomt	1
PARAM	8e881783-b2e4-403c-ab98-554c4e2223ff	NLRS_P_c15_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	e8eae8ee-2c1e-4d77-b331-eff25eab4c92	NLRS_P_c16_aansluitmethode	LENGTH		7	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	c79529de-b320-4260-90e8-cecf36f7a350	NLRS_P_c16_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
PARAM	b8421734-78bb-47b8-82c9-55a9492767d3	NLRS_P_c16_belastingswaarde_eenheid	TEXT		13	1	Deze parameter is aanvullend op de parameter 'belastingswaarde' en geeft aan in welke eenheden de belastingswaarde is uitgedrukt.	1
PARAM	963c5d67-36b3-4c8e-afe0-ec9589edd34b	NLRS_P_c16_belastingswaarde_omschrijving	TEXT		13	1	Formule die de parameter belastingswaarde_eenheid omzet in een leesbare tekst. Mogelijke waarden zijn voor de NLRS 0 'C - constant'; 1 'TE - tapeenheden'; 2 'SE - spoeleenheden'. Een waarde kleiner dan 0 wordt omgezet naar 'C - constant' een waarde groter dan 2 naar 'SE - spoeleenheden'	1
PARAM	327b5aec-2cc3-4aec-a12c-8414b274db59	NLRS_P_c16_diameter	LENGTH		7	1	Diameter connector	1
PARAM	ac0fbf49-c85a-413c-8a54-2fa4f7208661	NLRS_P_c16_druk_statisch	PIPING_PRESSURE		86	1	De statische druk die heerst ter hoogte van de connector uitgedrukt in Pa. Hydrostatische druk in het geval van water. BEREKENDE WAARDE.	1
PARAM	7cbd49b3-b2e9-4760-9809-09a9642989dc	NLRS_P_c16_druktrap	TEXT		13	1	Druktrap van de connector. Mappen met ETIM feature 'Druktrap flens' EF020149	1
PARAM	aad81075-90b0-4fb1-8e9d-c41a5c22594a	NLRS_P_c16_drukverlies_statisch	PIPING_PRESSURE		86	1	Statisch drukverlies connector	1
PARAM	4468c7de-8886-4891-aebd-d0a0e7064039	NLRS_P_c16_hellingsaanpassingen	YESNO		16	1	Geeft aan dat er onder een helling op de connectot kan worden aangesloten	1
PARAM	07a59bfd-5f64-4d37-b7d4-464057cdae77	NLRS_P_c16_hoek	ANGLE		1	1	Hoek connector(is een te koppelen parameter in een Pipe connector. Angle bij Pipe Fittings)	1
PARAM	a852ccf9-4f43-4b91-a734-b056ca5c8763	NLRS_P_c16_inhoud	VOLUME		15	1	De totale inhoud van het leidingenstelsel in de component dat is aangesloten op deze connector, uitgedrukt in m³. Bij een naverwarmingsbatterij zal op beide connector de volledige waterinhoud vermeld worden!	1
PARAM	2b81d626-772e-4c23-b04d-b2fb77cbc6dc	NLRS_P_c16_normdebiet	PIPING_FLOW		79	1	Normdebiet bij atmosferische omstandigheden in persluchtsystemen.	1
PARAM	b9e7c832-4d82-4560-baec-59f509cd54b4	NLRS_P_c16_omschrijving	TEXT		13	1	Omschrijving connector	1
PARAM	068b7167-6d2a-4605-a2a7-978bde04eae0	NLRS_P_c16_opvoerhoogte	PIPING_PRESSURE		86	1	Opvoerhoogte connector	1
PARAM	ec4ca462-ef84-4ad5-ba1e-809c8a8520cd	NLRS_P_c16_radius	LENGTH		7	1	Radius connector	1
PARAM	5c613e82-fddb-4894-aad0-7a8adc2c8e06	NLRS_P_c16_temperatuur	PIPING_TEMPERATURE		89	1	Temperatuur medium dat door connector stroomt	1
PARAM	6189f3e8-1f46-42ed-a446-69b1f55973a4	NLRS_P_c16_volumestroom	PIPING_FLOW		79	1	Volumestroom connector	1
PARAM	c557eb71-9487-461e-8cc3-24a3959096c0	NLRS_P_c17_aansluitmethode	TEXT		13	1	Aansluitmethode connector. Mappen met ETIM feature 'Aansluiting' EF000443	1
PARAM	7f5eb340-00a0-4701-9ae3-19a48d86df0a	NLRS_P_c17_belastingswaarde	FIXTUREUNIT		78	1	Aantal tapeenheden of spoeleenheden. bv 1 of 0,5	1
